,pdb_name,processed_path,num_chains,quaternary_category,seq_len,modeled_seq_len
612,1i1r.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i1r.b.pkl,1,homomer,167,167
613,1ej2.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ej2.a.pkl,1,homomer,167,167
614,1f2q.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f2q.a.pkl,1,homomer,167,167
615,1g12.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g12.a.pkl,1,homomer,167,167
616,1c02.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c02.a.pkl,1,homomer,166,166
617,1d2n.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d2n.a.pkl,1,homomer,246,246
618,1b1c.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b1c.a.pkl,1,homomer,166,166
619,1a3c.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a3c.a.pkl,1,homomer,166,166
620,1cjw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cjw.a.pkl,1,homomer,166,166
621,1eq1.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eq1.a.pkl,1,homomer,166,166
622,1gzs.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gzs.b.pkl,1,homomer,165,165
623,1c41.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c41.a.pkl,1,homomer,165,165
624,1f3y.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f3y.a.pkl,1,homomer,165,165
625,1e1h.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1e1h.b.pkl,1,homomer,164,164
626,1b8d.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b8d.a.pkl,1,homomer,164,164
627,1g3g.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g3g.a.pkl,1,homomer,164,164
628,1ae1.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ae1.a.pkl,1,homomer,245,245
629,1euj.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1euj.a.pkl,1,homomer,164,164
630,1g1b.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g1b.a.pkl,1,homomer,164,164
631,1hgx.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hgx.a.pkl,1,homomer,164,164
632,1ib8.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ib8.a.pkl,1,homomer,164,164
633,1fo1.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fo1.b.pkl,1,homomer,163,163
634,1evs.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1evs.a.pkl,1,homomer,163,163
635,1fue.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fue.a.pkl,1,homomer,163,163
636,1ao8.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ao8.a.pkl,1,homomer,162,162
637,1cfz.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cfz.a.pkl,1,homomer,162,162
638,1a73.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a73.a.pkl,1,homomer,162,162
639,1cy9.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cy9.a.pkl,1,homomer,245,245
640,1f35.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f35.a.pkl,1,homomer,162,162
641,1flc.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1flc.b.pkl,1,homomer,162,162
642,1eh7.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eh7.a.pkl,1,homomer,162,162
643,1f1m.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f1m.a.pkl,1,homomer,162,162
644,1cpc.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cpc.a.pkl,1,homomer,162,162
645,1d5c.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d5c.a.pkl,1,homomer,162,162
646,1cm0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cm0.a.pkl,1,homomer,162,162
647,1asu.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1asu.a.pkl,1,homomer,162,162
648,1g13.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g13.a.pkl,1,homomer,162,162
649,1d7a.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d7a.a.pkl,1,homomer,161,161
650,1h4u.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h4u.a.pkl,1,homomer,245,245
651,1f4q.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f4q.a.pkl,1,homomer,161,161
652,1fyv.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fyv.a.pkl,1,homomer,161,161
653,1fka.d,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fka.d.pkl,1,homomer,161,161
654,1ble.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ble.a.pkl,1,homomer,161,161
655,1c25.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c25.a.pkl,1,homomer,161,161
656,1i0r.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i0r.a.pkl,1,homomer,161,161
657,1e88.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1e88.a.pkl,1,homomer,160,160
658,1g43.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g43.a.pkl,1,homomer,160,160
659,1aj4.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aj4.a.pkl,1,homomer,160,160
660,1cgm.e,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cgm.e.pkl,1,homomer,160,160
661,1ah7.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ah7.a.pkl,1,homomer,245,245
662,1btk.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1btk.a.pkl,1,homomer,160,160
663,1ext.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ext.a.pkl,1,homomer,160,160
664,1fm4.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fm4.a.pkl,1,homomer,159,159
665,1dps.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dps.a.pkl,1,homomer,159,159
666,1a0h.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a0h.a.pkl,1,homomer,159,159
667,1eav.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eav.a.pkl,1,homomer,159,159
668,1fjj.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fjj.a.pkl,1,homomer,159,159
669,1a17.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a17.a.pkl,1,homomer,159,159
670,1ew3.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ew3.a.pkl,1,homomer,159,159
671,1cyw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cyw.a.pkl,1,homomer,159,159
672,1h70.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h70.a.pkl,1,homomer,255,255
673,1geq.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1geq.b.pkl,1,homomer,245,245
674,1htw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1htw.a.pkl,1,homomer,158,158
675,1dkg.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dkg.a.pkl,1,homomer,158,158
676,1gxs.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gxs.b.pkl,1,homomer,158,158
677,1aa7.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aa7.a.pkl,1,homomer,158,158
678,1bgc.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bgc.a.pkl,1,homomer,158,158
679,1dmz.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dmz.a.pkl,1,homomer,158,158
680,1ay2.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ay2.a.pkl,1,homomer,158,158
681,1dhi.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dhi.a.pkl,1,homomer,158,158
682,1f3v.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f3v.a.pkl,1,homomer,158,158
683,1hjr.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hjr.a.pkl,1,homomer,158,158
684,1ft8.c,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ft8.c.pkl,1,homomer,244,244
685,1esl.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1esl.a.pkl,1,homomer,157,157
686,1hlb.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hlb.a.pkl,1,homomer,157,157
687,1gx1.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gx1.a.pkl,1,homomer,157,157
688,1e7l.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1e7l.a.pkl,1,homomer,157,157
689,1g5r.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g5r.a.pkl,1,homomer,157,157
690,1i12.d,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i12.d.pkl,1,homomer,157,157
691,1a6j.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a6j.b.pkl,1,homomer,157,157
692,1fpo.c,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fpo.c.pkl,1,homomer,157,157
693,1alu.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1alu.a.pkl,1,homomer,157,157
694,1eyu.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eyu.a.pkl,1,homomer,156,156
695,1b96.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b96.a.pkl,1,homomer,244,244
696,1a5e.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a5e.a.pkl,1,homomer,156,156
697,1d1p.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d1p.a.pkl,1,homomer,156,156
698,1ep5.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ep5.a.pkl,1,homomer,156,156
699,1dw9.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dw9.a.pkl,1,homomer,156,156
700,1f8y.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f8y.a.pkl,1,homomer,156,156
701,1beb.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1beb.a.pkl,1,homomer,156,156
702,1ie0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ie0.a.pkl,1,homomer,156,156
703,1dyo.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dyo.a.pkl,1,homomer,156,156
704,1gui.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gui.a.pkl,1,homomer,155,155
705,1c2y.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c2y.a.pkl,1,homomer,155,155
706,1fdr.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fdr.a.pkl,1,homomer,244,244
707,1afb.1,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1afb.1.pkl,1,homomer,154,154
708,1hzm.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hzm.a.pkl,1,homomer,154,154
709,1am7.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1am7.a.pkl,1,homomer,154,154
710,1elk.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1elk.a.pkl,1,homomer,153,153
711,1gny.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gny.a.pkl,1,homomer,153,153
712,1b4t.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b4t.a.pkl,1,homomer,153,153
713,1id1.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1id1.a.pkl,1,homomer,153,153
714,1aep.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aep.a.pkl,1,homomer,153,153
715,1cx1.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cx1.a.pkl,1,homomer,153,153
716,1hzt.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hzt.a.pkl,1,homomer,153,153
717,1dpb.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dpb.a.pkl,1,homomer,243,243
718,1bvy.f,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bvy.f.pkl,1,homomer,152,152
719,1dbu.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dbu.a.pkl,1,homomer,152,152
720,1f21.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f21.a.pkl,1,homomer,152,152
721,1byr.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1byr.a.pkl,1,homomer,152,152
722,1a8m.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a8m.a.pkl,1,homomer,152,152
723,1dvo.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dvo.a.pkl,1,homomer,152,152
724,1fm2.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fm2.a.pkl,1,homomer,152,152
725,1b5l.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b5l.a.pkl,1,homomer,152,152
726,1a1r.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a1r.a.pkl,1,homomer,152,152
727,1b93.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b93.b.pkl,1,homomer,151,151
728,1h8e.g,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h8e.g.pkl,1,homomer,243,243
729,1f1e.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f1e.a.pkl,1,homomer,151,151
730,1bzo.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bzo.a.pkl,1,homomer,151,151
731,1h6w.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h6w.a.pkl,1,homomer,151,151
732,1epa.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1epa.a.pkl,1,homomer,151,151
733,1dkg.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dkg.b.pkl,1,homomer,151,151
734,1grj.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1grj.a.pkl,1,homomer,151,151
735,1a3z.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a3z.a.pkl,1,homomer,150,150
736,1gme.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gme.a.pkl,1,homomer,150,150
737,1hib.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hib.a.pkl,1,homomer,150,150
738,1f3z.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f3z.a.pkl,1,homomer,150,150
739,1e3u.d,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1e3u.d.pkl,1,homomer,242,242
740,1d2z.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d2z.b.pkl,1,homomer,150,150
741,1dvk.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dvk.a.pkl,1,homomer,149,149
742,1aro.l,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aro.l.pkl,1,homomer,149,149
743,1div.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1div.a.pkl,1,homomer,149,149
744,1e5p.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1e5p.a.pkl,1,homomer,149,149
745,1cwp.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cwp.a.pkl,1,homomer,149,149
746,1f5o.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f5o.a.pkl,1,homomer,149,149
747,1fx3.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fx3.b.pkl,1,homomer,149,149
748,1f2u.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f2u.a.pkl,1,homomer,149,149
749,1gtz.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gtz.a.pkl,1,homomer,149,149
750,1bd2.e,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bd2.e.pkl,1,homomer,242,242
751,1dg6.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dg6.a.pkl,1,homomer,149,149
752,1di0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1di0.a.pkl,1,homomer,148,148
753,1dzk.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dzk.a.pkl,1,homomer,148,148
754,1a97.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a97.b.pkl,1,homomer,148,148
755,1ash.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ash.a.pkl,1,homomer,147,147
756,1idp.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1idp.a.pkl,1,homomer,147,147
757,1b3t.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b3t.a.pkl,1,homomer,147,147
758,1hbg.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hbg.a.pkl,1,homomer,147,147
759,1h97.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h97.a.pkl,1,homomer,147,147
760,1akq.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1akq.a.pkl,1,homomer,147,147
761,1agj.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1agj.a.pkl,1,homomer,242,242
762,1dk8.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dk8.a.pkl,1,homomer,147,147
763,1a00.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a00.b.pkl,1,homomer,146,146
764,1id0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1id0.a.pkl,1,homomer,146,146
765,1aly.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aly.a.pkl,1,homomer,146,146
766,1a3a.c,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a3a.c.pkl,1,homomer,146,146
767,1dm1.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dm1.a.pkl,1,homomer,146,146
768,1dk7.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dk7.a.pkl,1,homomer,146,146
769,1ajw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ajw.a.pkl,1,homomer,145,145
770,1f2u.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f2u.b.pkl,1,homomer,145,145
771,1f08.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f08.b.pkl,1,homomer,145,145
772,1gz0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gz0.a.pkl,1,homomer,242,242
773,1at0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1at0.a.pkl,1,homomer,145,145
774,1b92.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b92.a.pkl,1,homomer,144,144
775,1ewx.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ewx.a.pkl,1,homomer,144,144
776,1i3o.c,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i3o.c.pkl,1,homomer,144,144
777,1g1k.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g1k.a.pkl,1,homomer,143,143
778,1c3k.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c3k.a.pkl,1,homomer,143,143
779,1bow.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bow.a.pkl,1,homomer,143,143
780,1d7q.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d7q.a.pkl,1,homomer,143,143
781,1h6h.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h6h.a.pkl,1,homomer,143,143
782,1bin.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bin.a.pkl,1,homomer,143,143
783,1h6g.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h6g.a.pkl,1,homomer,255,255
784,1cyd.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cyd.a.pkl,1,homomer,242,242
785,1ekr.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ekr.a.pkl,1,homomer,143,143
786,1ear.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ear.a.pkl,1,homomer,142,142
787,1avg.i,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1avg.i.pkl,1,homomer,142,142
788,1b0b.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b0b.a.pkl,1,homomer,142,142
789,1fm0.e,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fm0.e.pkl,1,homomer,142,142
790,1aqz.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aqz.a.pkl,1,homomer,142,142
791,1c17.m,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c17.m.pkl,1,homomer,142,142
792,1g86.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g86.a.pkl,1,homomer,141,141
793,1gwk.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gwk.a.pkl,1,homomer,141,141
794,1cg5.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cg5.b.pkl,1,homomer,141,141
795,1bpb.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bpb.a.pkl,1,homomer,242,242
796,1gux.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gux.b.pkl,1,homomer,141,141
797,1apy.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1apy.b.pkl,1,homomer,141,141
798,1f46.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f46.b.pkl,1,homomer,140,140
799,1i1g.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i1g.a.pkl,1,homomer,140,140
800,1ej8.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ej8.a.pkl,1,homomer,140,140
801,1h8m.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h8m.a.pkl,1,homomer,140,140
802,1avo.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1avo.b.pkl,1,homomer,140,140
803,1exz.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1exz.b.pkl,1,homomer,140,140
804,1ggw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ggw.a.pkl,1,homomer,140,140
805,1gcv.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gcv.a.pkl,1,homomer,140,140
806,1dek.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dek.a.pkl,1,homomer,241,241
807,1gz2.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gz2.a.pkl,1,homomer,139,139
808,1i94.h,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i94.h.pkl,1,homomer,138,138
809,1gmu.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gmu.a.pkl,1,homomer,138,138
810,1fla.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fla.a.pkl,1,homomer,138,138
811,1anu.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1anu.a.pkl,1,homomer,138,138
812,1b68.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b68.a.pkl,1,homomer,138,138
813,1b66.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b66.a.pkl,1,homomer,138,138
814,1i9d.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i9d.a.pkl,1,homomer,138,138
815,1eni.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eni.a.pkl,1,homomer,137,137
